run,id,freq,s11,s12,x,y,z,note
1,1,12987500000,-200,-48.2186737060547,0,0,0,2023_05_11_05 -reverse
1,1,13100000000,-200,-45.37939453125,0,0,0,2023_05_11_05 -reverse
1,1,13212500000,-200,-41.2622680664063,0,0,0,2023_05_11_05 -reverse
1,1,13325000000,-200,-41.7640800476074,0,0,0,2023_05_11_05 -reverse
1,1,13437500000,-200,-44.5579872131348,0,0,0,2023_05_11_05 -reverse
1,1,13550000000,-200,-50.6514663696289,0,0,0,2023_05_11_05 -reverse
1,1,13662500000,-200,-52.1767654418945,0,0,0,2023_05_11_05 -reverse
1,1,13775000000,-200,-54.2207794189453,0,0,0,2023_05_11_05 -reverse
1,1,13887500000,-200,-49.6544952392578,0,0,0,2023_05_11_05 -reverse
1,1,14000000000,-200,-45.818977355957,0,0,0,2023_05_11_05 -reverse
1,2,500000000,-1.26773750782013,-44.7233123779297,0.03,0,0,2023_05_11_05 -reverse
1,2,612500000,-2.46795296669006,-40.495059967041,0.03,0,0,2023_05_11_05 -reverse
1,2,725000000,-2.83207631111145,-39.4528656005859,0.03,0,0,2023_05_11_05 -reverse
1,2,837500000,-8.39549255371094,-41.4065742492676,0.03,0,0,2023_05_11_05 -reverse
1,2,950000000,-2.65663051605225,-34.7184066772461,0.03,0,0,2023_05_11_05 -reverse
1,2,1062500000,-4.28738641738892,-36.0843086242676,0.03,0,0,2023_05_11_05 -reverse
1,2,1175000000,-3.62566995620728,-35.5041923522949,0.03,0,0,2023_05_11_05 -reverse
1,2,1287500000,-3.06202173233032,-33.4898376464844,0.03,0,0,2023_05_11_05 -reverse
1,2,1400000000,-2.93755578994751,-32.4843673706055,0.03,0,0,2023_05_11_05 -reverse
1,2,1512500000,-1.9626601934433,-32.8159408569336,0.03,0,0,2023_05_11_05 -reverse
1,2,1625000000,-2.0123598575592,-33.4717483520508,0.03,0,0,2023_05_11_05 -reverse
1,2,1737500000,-2.1558256149292,-33.7907257080078,0.03,0,0,2023_05_11_05 -reverse
1,2,1850000000,-2.4600248336792,-34.7318878173828,0.03,0,0,2023_05_11_05 -reverse
1,2,1962500000,-2.1084463596344,-35.7845077514648,0.03,0,0,2023_05_11_05 -reverse
1,2,2075000000,-2.48415541648865,-36.2437362670898,0.03,0,0,2023_05_11_05 -reverse
1,2,2187500000,-2.54567432403564,-38.371265411377,0.03,0,0,2023_05_11_05 -reverse
1,2,2300000000,-8.26358413696289,-40.002269744873,0.03,0,0,2023_05_11_05 -reverse
1,2,2412500000,-6.16120576858521,-35.7405967712402,0.03,0,0,2023_05_11_05 -reverse
1,2,2525000000,-3.60647439956665,-40.0136260986328,0.03,0,0,2023_05_11_05 -reverse
1,2,2637500000,-3.43100571632385,-49.2086715698242,0.03,0,0,2023_05_11_05 -reverse
1,2,2750000000,-5.35570430755615,-41.3887672424316,0.03,0,0,2023_05_11_05 -reverse
1,2,2862500000,-7.47140693664551,-32.7572174072266,0.03,0,0,2023_05_11_05 -reverse
1,2,2975000000,-7.52451848983765,-30.7823734283447,0.03,0,0,2023_05_11_05 -reverse
1,2,3087500000,-5.17191982269287,-30.7783241271973,0.03,0,0,2023_05_11_05 -reverse
1,2,3200000000,-3.96877813339233,-32.9700622558594,0.03,0,0,2023_05_11_05 -reverse
1,2,3312500000,-5.9457368850708,-36.1671905517578,0.03,0,0,2023_05_11_05 -reverse
1,2,3425000000,-13.7750492095947,-39.3067512512207,0.03,0,0,2023_05_11_05 -reverse
1,2,3537500000,-14.8824033737183,-34.5870132446289,0.03,0,0,2023_05_11_05 -reverse
1,2,3650000000,-14.1440963745117,-32.5042457580566,0.03,0,0,2023_05_11_05 -reverse
1,2,3762500000,-18.9492168426514,-33.7290344238281,0.03,0,0,2023_05_11_05 -reverse
1,2,3875000000,-20.4944171905518,-36.3789253234863,0.03,0,0,2023_05_11_05 -reverse
1,2,3987500000,-9.29275894165039,-33.0560417175293,0.03,0,0,2023_05_11_05 -reverse
1,2,4100000000,-5.85867738723755,-32.447193145752,0.03,0,0,2023_05_11_05 -reverse
1,2,4212500000,-5.55478429794312,-30.6967544555664,0.03,0,0,2023_05_11_05 -reverse
1,2,4325000000,-7.94101142883301,-31.7123012542725,0.03,0,0,2023_05_11_05 -reverse
1,2,4437500000,-16.3984184265137,-33.3864364624023,0.03,0,0,2023_05_11_05 -reverse
1,2,4550000000,-16.851749420166,-33.9233093261719,0.03,0,0,2023_05_11_05 -reverse
1,2,4662500000,-9.40303230285645,-32.7635498046875,0.03,0,0,2023_05_11_05 -reverse
1,2,4775000000,-9.13993167877197,-32.0332527160645,0.03,0,0,2023_05_11_05 -reverse
1,2,4887500000,-16.7383193969727,-33.2588157653809,0.03,0,0,2023_05_11_05 -reverse
1,2,5000000000,-16.3284606933594,-32.6221656799316,0.03,0,0,2023_05_11_05 -reverse
1,2,5112500000,-9.227783203125,-33.5418472290039,0.03,0,0,2023_05_11_05 -reverse
1,2,5225000000,-6.69932889938354,-32.6810722351074,0.03,0,0,2023_05_11_05 -reverse
1,2,5337500000,-5.24230909347534,-32.431324005127,0.03,0,0,2023_05_11_05 -reverse
1,2,5450000000,-7.14511823654175,-31.9976634979248,0.03,0,0,2023_05_11_05 -reverse
1,2,5562500000,-19.9458351135254,-32.0239448547363,0.03,0,0,2023_05_11_05 -reverse
1,2,5675000000,-12.7363405227661,-34.8036422729492,0.03,0,0,2023_05_11_05 -reverse
1,2,5787500000,-11.2904577255249,-31.8400115966797,0.03,0,0,2023_05_11_05 -reverse
1,2,5900000000,-11.3826341629028,-30.1642570495605,0.03,0,0,2023_05_11_05 -reverse
1,2,6012500000,-12.6151342391968,-30.7009296417236,0.03,0,0,2023_05_11_05 -reverse
1,2,6125000000,-23.2962055206299,-32.5130310058594,0.03,0,0,2023_05_11_05 -reverse
1,2,6237500000,-8.5086030960083,-35.0940093994141,0.03,0,0,2023_05_11_05 -reverse
1,2,6350000000,-6.10529661178589,-32.4820518493652,0.03,0,0,2023_05_11_05 -reverse
1,2,6462500000,-7.722580909729,-29.522289276123,0.03,0,0,2023_05_11_05 -reverse
1,2,6575000000,-12.2726545333862,-29.332799911499,0.03,0,0,2023_05_11_05 -reverse
1,2,6687500000,-13.4577693939209,-30.9098815917969,0.03,0,0,2023_05_11_05 -reverse
1,2,6800000000,-11.3758220672607,-32.2617607116699,0.03,0,0,2023_05_11_05 -reverse
1,2,6912500000,-6.48449945449829,-32.6156234741211,0.03,0,0,2023_05_11_05 -reverse
1,2,7025000000,-5.3628134727478,-35.167652130127,0.03,0,0,2023_05_11_05 -reverse
1,2,7137500000,-5.35943746566772,-37.7030982971191,0.03,0,0,2023_05_11_05 -reverse
1,2,7250000000,-4.31424045562744,-37.7891006469727,0.03,0,0,2023_05_11_05 -reverse
1,2,7362500000,-4.55153656005859,-37.9536247253418,0.03,0,0,2023_05_11_05 -reverse
1,2,7475000000,-4.90398979187012,-37.715274810791,0.03,0,0,2023_05_11_05 -reverse
1,2,7587500000,-3.89621305465698,-38.2862358093262,0.03,0,0,2023_05_11_05 -reverse
1,2,7700000000,-4.4859938621521,-38.8289642333984,0.03,0,0,2023_05_11_05 -reverse
1,2,7812500000,-5.24140596389771,-36.0547790527344,0.03,0,0,2023_05_11_05 -reverse
1,2,7925000000,-3.84107351303101,-37.2927093505859,0.03,0,0,2023_05_11_05 -reverse
1,2,8037500000,-4.35402917861938,-36.7523002624512,0.03,0,0,2023_05_11_05 -reverse
1,2,8150000000,-5.91217184066772,-36.6656875610352,0.03,0,0,2023_05_11_05 -reverse
1,2,8262500000,-3.89429330825806,-35.4321174621582,0.03,0,0,2023_05_11_05 -reverse
1,2,8375000000,-4.24885702133179,-37.075611114502,0.03,0,0,2023_05_11_05 -reverse
1,2,8487500000,-6.59768390655518,-38.4453468322754,0.03,0,0,2023_05_11_05 -reverse
1,2,8600000000,-3.88340377807617,-36.8306999206543,0.03,0,0,2023_05_11_05 -reverse
1,2,8712500000,-3.92837166786194,-37.3087921142578,0.03,0,0,2023_05_11_05 -reverse
1,2,8825000000,-7.86679744720459,-37.4169960021973,0.03,0,0,2023_05_11_05 -reverse
1,2,8937500000,-4.40703201293945,-38.4369850158691,0.03,0,0,2023_05_11_05 -reverse
1,2,9050000000,-3.52967548370361,-36.2548751831055,0.03,0,0,2023_05_11_05 -reverse
1,2,9162500000,-9.02461528778076,-30.8266792297363,0.03,0,0,2023_05_11_05 -reverse
1,2,9275000000,-5.14951801300049,-34.9743919372559,0.03,0,0,2023_05_11_05 -reverse
1,2,9387500000,-3.83340883255005,-38.0217704772949,0.03,0,0,2023_05_11_05 -reverse
1,2,9500000000,-7.56066179275513,-34.5516166687012,0.03,0,0,2023_05_11_05 -reverse
1,2,9612500000,-5.93425989151001,-36.4226837158203,0.03,0,0,2023_05_11_05 -reverse
1,2,9725000000,-4.88474798202515,-39.3865013122559,0.03,0,0,2023_05_11_05 -reverse
1,2,9837500000,-6.85884428024292,-35.7922325134277,0.03,0,0,2023_05_11_05 -reverse
1,2,9950000000,-6.34147119522095,-35.3393707275391,0.03,0,0,2023_05_11_05 -reverse
1,2,10062500000,-6.040367603302,-39.7173614501953,0.03,0,0,2023_05_11_05 -reverse
1,2,10175000000,-6.16416597366333,-33.6053276062012,0.03,0,0,2023_05_11_05 -reverse
1,2,10287500000,-9.51120758056641,-34.0858535766602,0.03,0,0,2023_05_11_05 -reverse
1,2,10400000000,-4.50320959091187,-38.8620414733887,0.03,0,0,2023_05_11_05 -reverse
1,2,10512500000,-4.4886736869812,-39.3174095153809,0.03,0,0,2023_05_11_05 -reverse
1,2,10625000000,-9.07549571990967,-37.8077964782715,0.03,0,0,2023_05_11_05 -reverse
1,2,10737500000,-3.63420152664185,-38.9419746398926,0.03,0,0,2023_05_11_05 -reverse
1,2,10850000000,-4.75787734985352,-39.3793182373047,0.03,0,0,2023_05_11_05 -reverse
1,2,10962500000,-8.89032649993896,-48.8113021850586,0.03,0,0,2023_05_11_05 -reverse
1,2,11075000000,-3.90864562988281,-48.5267295837402,0.03,0,0,2023_05_11_05 -reverse
1,2,11187500000,-5.45752716064453,-43.0062217712402,0.03,0,0,2023_05_11_05 -reverse
1,2,11300000000,-7.27364873886108,-43.330924987793,0.03,0,0,2023_05_11_05 -reverse
1,2,11412500000,-4.43178749084473,-43.6470603942871,0.03,0,0,2023_05_11_05 -reverse
1,2,11525000000,-6.08906698226929,-42.133415222168,0.03,0,0,2023_05_11_05 -reverse
1,2,11637500000,-6.13249444961548,-42.5342979431152,0.03,0,0,2023_05_11_05 -reverse
1,2,11750000000,-6.00610637664795,-40.7277488708496,0.03,0,0,2023_05_11_05 -reverse
1,2,11862500000,-7.67915534973145,-39.9723472595215,0.03,0,0,2023_05_11_05 -reverse
1,2,11975000000,-6.01473188400269,-41.4326782226563,0.03,0,0,2023_05_11_05 -reverse
1,2,12087500000,-7.69258975982666,-43.0387725830078,0.03,0,0,2023_05_11_05 -reverse
1,2,12200000000,-7.94985771179199,-49.1681709289551,0.03,0,0,2023_05_11_05 -reverse
1,2,12312500000,-5.28970813751221,-43.4481773376465,0.03,0,0,2023_05_11_05 -reverse
1,2,12425000000,-7.33305597305298,-37.6204681396484,0.03,0,0,2023_05_11_05 -reverse
1,2,12537500000,-7.8251633644104,-39.7588233947754,0.03,0,0,2023_05_11_05 -reverse
1,2,12650000000,-5.07186555862427,-42.2800407409668,0.03,0,0,2023_05_11_05 -reverse
1,2,12762500000,-7.64785957336426,-35.6553916931152,0.03,0,0,2023_05_11_05 -reverse
1,2,12875000000,-7.50748682022095,-39.0199928283691,0.03,0,0,2023_05_11_05 -reverse
1,2,12987500000,-5.21072769165039,-47.9899024963379,0.03,0,0,2023_05_11_05 -reverse
1,2,13100000000,-7.08003377914429,-44.9728164672852,0.03,0,0,2023_05_11_05 -reverse
1,2,13212500000,-7.00034761428833,-41.1788330078125,0.03,0,0,2023_05_11_05 -reverse
1,2,13325000000,-6.92777347564697,-41.8645858764648,0.03,0,0,2023_05_11_05 -reverse
1,2,13437500000,-6.91799545288086,-45.0299797058105,0.03,0,0,2023_05_11_05 -reverse
1,2,13550000000,-4.45335006713867,-50.8591499328613,0.03,0,0,2023_05_11_05 -reverse
1,2,13662500000,-8.10018920898438,-50.5788536071777,0.03,0,0,2023_05_11_05 -reverse
1,2,13775000000,-7.61012315750122,-52.4502716064453,0.03,0,0,2023_05_11_05 -reverse
1,2,13887500000,-3.259526014328,-50.3889579772949,0.03,0,0,2023_05_11_05 -reverse
1,2,14000000000,-7.27772665023804,-44.9731254577637,0.03,0,0,2023_05_11_05 -reverse
1,3,500000000,-1.27620613574982,-44.4031028747559,0.06,0,0,2023_05_11_05 -reverse
1,3,612500000,-2.47110438346863,-40.6072540283203,0.06,0,0,2023_05_11_05 -reverse
1,3,725000000,-2.83417868614197,-39.1621856689453,0.06,0,0,2023_05_11_05 -reverse
1,3,837500000,-8.40488243103027,-42.2685317993164,0.06,0,0,2023_05_11_05 -reverse
1,3,950000000,-2.66643738746643,-34.7263031005859,0.06,0,0,2023_05_11_05 -reverse
1,3,1062500000,-4.28237724304199,-36.0744819641113,0.06,0,0,2023_05_11_05 -reverse
1,3,1175000000,-3.63282060623169,-35.7453079223633,0.06,0,0,2023_05_11_05 -reverse
1,3,1287500000,-3.06584048271179,-33.6972427368164,0.06,0,0,2023_05_11_05 -reverse
1,3,1400000000,-2.93610286712646,-32.5352478027344,0.06,0,0,2023_05_11_05 -reverse
1,3,1512500000,-1.96598768234253,-33.185604095459,0.06,0,0,2023_05_11_05 -reverse
1,3,1625000000,-2.01817226409912,-33.4424667358398,0.06,0,0,2023_05_11_05 -reverse
1,3,1737500000,-2.15701293945313,-34.102108001709,0.06,0,0,2023_05_11_05 -reverse
1,3,1850000000,-2.45822191238403,-34.9950752258301,0.06,0,0,2023_05_11_05 -reverse
1,3,1962500000,-2.10333061218262,-35.5415153503418,0.06,0,0,2023_05_11_05 -reverse
1,3,2075000000,-2.47664308547974,-36.1946678161621,0.06,0,0,2023_05_11_05 -reverse
1,3,2187500000,-2.54395794868469,-37.8031005859375,0.06,0,0,2023_05_11_05 -reverse
1,3,2300000000,-8.2649507522583,-40.2927474975586,0.06,0,0,2023_05_11_05 -reverse
1,3,2412500000,-6.16328048706055,-35.4207382202148,0.06,0,0,2023_05_11_05 -reverse
1,3,2525000000,-3.60079717636108,-39.1248931884766,0.06,0,0,2023_05_11_05 -reverse
1,3,2637500000,-3.42404961585999,-49.0623321533203,0.06,0,0,2023_05_11_05 -reverse
1,3,2750000000,-5.35541486740112,-41.5618553161621,0.06,0,0,2023_05_11_05 -reverse
1,3,2862500000,-7.4808087348938,-33.2436714172363,0.06,0,0,2023_05_11_05 -reverse
1,3,2975000000,-7.53190755844116,-31.2531986236572,0.06,0,0,2023_05_11_05 -reverse
1,3,3087500000,-5.1720495223999,-30.8612842559814,0.06,0,0,2023_05_11_05 -reverse
1,3,3200000000,-3.96692109107971,-33.1705284118652,0.06,0,0,2023_05_11_05 -reverse
1,3,3312500000,-5.94634389877319,-36.3504486083984,0.06,0,0,2023_05_11_05 -reverse
1,3,3425000000,-13.7592010498047,-39.8236618041992,0.06,0,0,2023_05_11_05 -reverse
1,3,3537500000,-14.8892192840576,-35.3719291687012,0.06,0,0,2023_05_11_05 -reverse
1,3,3650000000,-14.1659679412842,-32.8962249755859,0.06,0,0,2023_05_11_05 -reverse
1,3,3762500000,-18.960033416748,-34.0773239135742,0.06,0,0,2023_05_11_05 -reverse
1,3,3875000000,-20.4755859375,-37.3084411621094,0.06,0,0,2023_05_11_05 -reverse
1,3,3987500000,-9.30437278747559,-33.2984924316406,0.06,0,0,2023_05_11_05 -reverse
1,3,4100000000,-5.8564567565918,-32.8554344177246,0.06,0,0,2023_05_11_05 -reverse
1,3,4212500000,-5.5492696762085,-30.9325542449951,0.06,0,0,2023_05_11_05 -reverse
1,3,4325000000,-7.95961618423462,-31.8743629455566,0.06,0,0,2023_05_11_05 -reverse
1,3,4437500000,-16.4427108764648,-33.1211585998535,0.06,0,0,2023_05_11_05 -reverse
1,3,4550000000,-16.8393783569336,-34.2531127929688,0.06,0,0,2023_05_11_05 -reverse
1,3,4662500000,-9.39953804016113,-33.1544761657715,0.06,0,0,2023_05_11_05 -reverse
1,3,4775000000,-9.13651371002197,-31.9660797119141,0.06,0,0,2023_05_11_05 -reverse
1,3,4887500000,-16.7978782653809,-33.3926467895508,0.06,0,0,2023_05_11_05 -reverse
1,3,5000000000,-16.2085189819336,-33.0474700927734,0.06,0,0,2023_05_11_05 -reverse
1,3,5112500000,-9.21650981903076,-34.2453918457031,0.06,0,0,2023_05_11_05 -reverse
1,3,5225000000,-6.69265365600586,-33.1820106506348,0.06,0,0,2023_05_11_05 -reverse
1,3,5337500000,-5.24779462814331,-32.7906036376953,0.06,0,0,2023_05_11_05 -reverse
1,3,5450000000,-7.16037321090698,-32.1797142028809,0.06,0,0,2023_05_11_05 -reverse
1,3,5562500000,-19.9993381500244,-32.0793228149414,0.06,0,0,2023_05_11_05 -reverse
1,3,5675000000,-12.7160186767578,-35.0430793762207,0.06,0,0,2023_05_11_05 -reverse
1,3,5787500000,-11.2973937988281,-32.2369422912598,0.06,0,0,2023_05_11_05 -reverse
1,3,5900000000,-11.3761501312256,-30.4749946594238,0.06,0,0,2023_05_11_05 -reverse
1,3,6012500000,-12.5852432250977,-30.9261837005615,0.06,0,0,2023_05_11_05 -reverse
1,3,6125000000,-23.1857357025146,-32.5515747070313,0.06,0,0,2023_05_11_05 -reverse
1,3,6237500000,-8.50464153289795,-35.9599304199219,0.06,0,0,2023_05_11_05 -reverse
1,3,6350000000,-6.10705995559692,-32.9162979125977,0.06,0,0,2023_05_11_05 -reverse
1,3,6462500000,-7.70769882202148,-30.0458660125732,0.06,0,0,2023_05_11_05 -reverse
1,3,6575000000,-12.2838182449341,-29.5307865142822,0.06,0,0,2023_05_11_05 -reverse
1,3,6687500000,-13.4659214019775,-31.1359024047852,0.06,0,0,2023_05_11_05 -reverse
1,3,6800000000,-11.3907842636108,-32.6252975463867,0.06,0,0,2023_05_11_05 -reverse
1,3,6912500000,-6.49414348602295,-32.8506088256836,0.06,0,0,2023_05_11_05 -reverse
1,3,7025000000,-5.34595584869385,-35.3826637268066,0.06,0,0,2023_05_11_05 -reverse
1,3,7137500000,-5.35199546813965,-37.9241752624512,0.06,0,0,2023_05_11_05 -reverse
1,3,7250000000,-4.31669139862061,-38.209400177002,0.06,0,0,2023_05_11_05 -reverse
1,3,7362500000,-4.54406690597534,-38.2593421936035,0.06,0,0,2023_05_11_05 -reverse
1,3,7475000000,-4.90404033660889,-38.784351348877,0.06,0,0,2023_05_11_05 -reverse
