run,id,freq,s11,s12,x,y,z,note
1,153,2125000000,-2.41674470901489,-40.1246452331543,4.55999999999999,0,0,2023_05_11_02 -
1,153,2166666666.66667,-2.36863923072815,-39.4106903076172,4.55999999999999,0,0,2023_05_11_02 -
1,153,2208333333.33333,-3.5543053150177,-39.2421379089355,4.55999999999999,0,0,2023_05_11_02 -
1,153,2250000000,-5.07724761962891,-37.8164482116699,4.55999999999999,0,0,2023_05_11_02 -
1,153,2291666666.66667,-7.01000642776489,-36.8030128479004,4.55999999999999,0,0,2023_05_11_02 -
1,153,2333333333.33333,-8.72070026397705,-38.2237892150879,4.55999999999999,0,0,2023_05_11_02 -
1,153,2375000000,-6.13520765304565,-41.4302444458008,4.55999999999999,0,0,2023_05_11_02 -
1,153,2416666666.66667,-5.34433269500732,-42.7029342651367,4.55999999999999,0,0,2023_05_11_02 -
1,153,2458333333.33333,-3.34895443916321,-47.6412315368652,4.55999999999999,0,0,2023_05_11_02 -
1,153,2500000000,-3.07185006141663,-49.2351684570313,4.55999999999999,0,0,2023_05_11_02 -
1,153,2541666666.66667,-4.86510515213013,-47.1417274475098,4.55999999999999,0,0,2023_05_11_02 -
1,153,2583333333.33333,-4.47697019577026,-47.697265625,4.55999999999999,0,0,2023_05_11_02 -
1,153,2625000000,-3.47330117225647,-47.2224502563477,4.55999999999999,0,0,2023_05_11_02 -
1,153,2666666666.66667,-5.17291069030762,-43.8323707580566,4.55999999999999,0,0,2023_05_11_02 -
1,153,2708333333.33333,-6.41796112060547,-43.207763671875,4.55999999999999,0,0,2023_05_11_02 -
1,153,2750000000,-4.39469337463379,-43.759033203125,4.55999999999999,0,0,2023_05_11_02 -
1,153,2791666666.66667,-5.07888507843018,-42.365306854248,4.55999999999999,0,0,2023_05_11_02 -
1,153,2833333333.33333,-7.53388071060181,-40.9653549194336,4.55999999999999,0,0,2023_05_11_02 -
1,153,2875000000,-4.93950796127319,-41.733642578125,4.55999999999999,0,0,2023_05_11_02 -
1,153,2916666666.66667,-3.97029566764832,-41.2864875793457,4.55999999999999,0,0,2023_05_11_02 -
1,153,2958333333.33333,-6.06823444366455,-40.2940711975098,4.55999999999999,0,0,2023_05_11_02 -
1,153,3000000000,-6.28501844406128,-41.1267127990723,4.55999999999999,0,0,2023_05_11_02 -
1,153,3041666666.66667,-3.82445645332336,-43.1017913818359,4.55999999999999,0,0,2023_05_11_02 -
1,153,3083333333.33333,-3.89419555664063,-42.5642242431641,4.55999999999999,0,0,2023_05_11_02 -
1,153,3125000000,-6.35363149642944,-41.6887359619141,4.55999999999999,0,0,2023_05_11_02 -
1,153,3166666666.66667,-5.20205640792847,-42.6905899047852,4.55999999999999,0,0,2023_05_11_02 -
1,153,3208333333.33333,-3.47230410575867,-43.1434364318848,4.55999999999999,0,0,2023_05_11_02 -
1,153,3250000000,-4.45475578308105,-42.1929092407227,4.55999999999999,0,0,2023_05_11_02 -
1,153,3291666666.66667,-7.44061088562012,-41.7802581787109,4.55999999999999,0,0,2023_05_11_02 -
1,153,3333333333.33333,-5.73067378997803,-41.8270645141602,4.55999999999999,0,0,2023_05_11_02 -
1,153,3375000000,-4.70767211914063,-40.8148498535156,4.55999999999999,0,0,2023_05_11_02 -
1,153,3416666666.66667,-6.98523426055908,-38.4994316101074,4.55999999999999,0,0,2023_05_11_02 -
1,153,3458333333.33333,-11.7581186294556,-37.6311378479004,4.55999999999999,0,0,2023_05_11_02 -
1,153,3500000000,-8.92019462585449,-37.7442588806152,4.55999999999999,0,0,2023_05_11_02 -
1,153,3541666666.66667,-6.92093563079834,-38.0834846496582,4.55999999999999,0,0,2023_05_11_02 -
1,153,3583333333.33333,-8.16225051879883,-37.8486862182617,4.55999999999999,0,0,2023_05_11_02 -
1,153,3625000000,-12.6674938201904,-37.3996353149414,4.55999999999999,0,0,2023_05_11_02 -
1,153,3666666666.66667,-9.61824321746826,-38.5038414001465,4.55999999999999,0,0,2023_05_11_02 -
1,153,3708333333.33333,-7.02025032043457,-39.7648582458496,4.55999999999999,0,0,2023_05_11_02 -
1,153,3750000000,-8.2244291305542,-40.177677154541,4.55999999999999,0,0,2023_05_11_02 -
1,153,3791666666.66667,-13.3116321563721,-41.2471618652344,4.55999999999999,0,0,2023_05_11_02 -
1,153,3833333333.33333,-12.9010915756226,-42.7491340637207,4.55999999999999,0,0,2023_05_11_02 -
1,153,3875000000,-8.08737468719482,-42.1974449157715,4.55999999999999,0,0,2023_05_11_02 -
1,153,3916666666.66667,-6.76863145828247,-43.636417388916,4.55999999999999,0,0,2023_05_11_02 -
1,153,3958333333.33333,-8.33551025390625,-44.7717094421387,4.55999999999999,0,0,2023_05_11_02 -
1,153,4000000000,-8.57984828948975,-45.2436180114746,4.55999999999999,0,0,2023_05_11_02 -
1,153,4041666666.66667,-5.36890888214111,-48.3061714172363,4.55999999999999,0,0,2023_05_11_02 -
1,153,4083333333.33333,-4.71266269683838,-47.4033241271973,4.55999999999999,0,0,2023_05_11_02 -
1,153,4125000000,-6.24848031997681,-46.9921760559082,4.55999999999999,0,0,2023_05_11_02 -
1,153,4166666666.66667,-6.79720544815063,-44.1314392089844,4.55999999999999,0,0,2023_05_11_02 -
1,153,4208333333.33333,-4.97852849960327,-46.1824798583984,4.55999999999999,0,0,2023_05_11_02 -
1,153,4250000000,-4.93747282028198,-46.3289604187012,4.55999999999999,0,0,2023_05_11_02 -
1,153,4291666666.66667,-7.19575262069702,-44.2010116577148,4.55999999999999,0,0,2023_05_11_02 -
1,153,4333333333.33333,-8.51023864746094,-42.8889541625977,4.55999999999999,0,0,2023_05_11_02 -
1,153,4375000000,-6.95049810409546,-41.3383979797363,4.55999999999999,0,0,2023_05_11_02 -
1,153,4416666666.66667,-7.58185482025146,-39.7906913757324,4.55999999999999,0,0,2023_05_11_02 -
1,153,4458333333.33333,-11.8163166046143,-38.0468101501465,4.55999999999999,0,0,2023_05_11_02 -
1,153,4500000000,-17.038745880127,-37.353458404541,4.55999999999999,0,0,2023_05_11_02 -
1,153,4541666666.66667,-11.4415292739868,-38.750602722168,4.55999999999999,0,0,2023_05_11_02 -
1,153,4583333333.33333,-8.06326389312744,-39.0986557006836,4.55999999999999,0,0,2023_05_11_02 -
1,153,4625000000,-7.86155986785889,-38.4815521240234,4.55999999999999,0,0,2023_05_11_02 -
1,153,4666666666.66667,-11.724292755127,-37.4985427856445,4.55999999999999,0,0,2023_05_11_02 -
1,153,4708333333.33333,-10.4042701721191,-38.2344703674316,4.55999999999999,0,0,2023_05_11_02 -
1,153,4750000000,-6.97688770294189,-38.4183387756348,4.55999999999999,0,0,2023_05_11_02 -
1,153,4791666666.66667,-6.95415258407593,-37.8433990478516,4.55999999999999,0,0,2023_05_11_02 -
1,153,4833333333.33333,-13.3800992965698,-37.9930076599121,4.55999999999999,0,0,2023_05_11_02 -
1,153,4875000000,-15.468602180481,-38.7185821533203,4.55999999999999,0,0,2023_05_11_02 -
1,153,4916666666.66667,-9.83323192596436,-39.3324699401855,4.55999999999999,0,0,2023_05_11_02 -
1,153,4958333333.33333,-8.29452800750732,-38.077522277832,4.55999999999999,0,0,2023_05_11_02 -
1,153,5000000000,-9.8090295791626,-37.9158630371094,4.55999999999999,0,0,2023_05_11_02 -
1,153,5041666666.66667,-20.0523433685303,-41.0700721740723,4.55999999999999,0,0,2023_05_11_02 -
1,153,5083333333.33333,-14.5996875762939,-42.5206832885742,4.55999999999999,0,0,2023_05_11_02 -
1,153,5125000000,-6.31660270690918,-42.1701354980469,4.55999999999999,0,0,2023_05_11_02 -
1,153,5166666666.66667,-5.16204071044922,-45.1977157592773,4.55999999999999,0,0,2023_05_11_02 -
1,153,5208333333.33333,-10.5983562469482,-48.2949180603027,4.55999999999999,0,0,2023_05_11_02 -
1,153,5250000000,-28.3446216583252,-48.3189430236816,4.55999999999999,0,0,2023_05_11_02 -
1,153,5291666666.66667,-5.98107051849365,-47.1224517822266,4.55999999999999,0,0,2023_05_11_02 -
1,153,5333333333.33333,-3.96072006225586,-50.2612113952637,4.55999999999999,0,0,2023_05_11_02 -
